統計年度,按照別,區域別,生母年齡,出生身分,嬰兒出生數
112,按發生日期分,嘉義縣中埔鄉,15～19歲,婚生,2
112,按發生日期分,嘉義縣中埔鄉,15～19歲,遺腹子,0
112,按發生日期分,嘉義縣中埔鄉,15～19歲,非婚生已認領,0
112,按發生日期分,嘉義縣中埔鄉,15～19歲,非婚生未認領,1
112,按發生日期分,嘉義縣中埔鄉,15～19歲,無依兒童,0
112,按發生日期分,嘉義縣中埔鄉,20～24歲,婚生,30
112,按發生日期分,嘉義縣中埔鄉,20～24歲,遺腹子,0
112,按發生日期分,嘉義縣中埔鄉,20～24歲,非婚生已認領,1
112,按發生日期分,嘉義縣中埔鄉,20～24歲,非婚生未認領,2
112,按發生日期分,嘉義縣中埔鄉,20～24歲,無依兒童,0
112,按發生日期分,嘉義縣中埔鄉,25～29歲,婚生,71
112,按發生日期分,嘉義縣中埔鄉,25～29歲,遺腹子,0
112,按發生日期分,嘉義縣中埔鄉,25～29歲,非婚生已認領,0
112,按發生日期分,嘉義縣中埔鄉,25～29歲,非婚生未認領,2
112,按發生日期分,嘉義縣中埔鄉,25～29歲,無依兒童,0
112,按發生日期分,嘉義縣中埔鄉,30～34歲,婚生,71
112,按發生日期分,嘉義縣中埔鄉,30～34歲,遺腹子,0
112,按發生日期分,嘉義縣中埔鄉,30～34歲,非婚生已認領,0
112,按發生日期分,嘉義縣中埔鄉,30～34歲,非婚生未認領,1
112,按發生日期分,嘉義縣中埔鄉,30～34歲,無依兒童,0
112,按發生日期分,嘉義縣中埔鄉,35～39歲,婚生,44
112,按發生日期分,嘉義縣中埔鄉,35～39歲,遺腹子,0
112,按發生日期分,嘉義縣中埔鄉,35～39歲,非婚生已認領,1
112,按發生日期分,嘉義縣中埔鄉,35～39歲,非婚生未認領,1
112,按發生日期分,嘉義縣中埔鄉,35～39歲,無依兒童,0
112,按發生日期分,嘉義縣中埔鄉,40～44歲,婚生,5
112,按發生日期分,嘉義縣中埔鄉,40～44歲,遺腹子,0
112,按發生日期分,嘉義縣中埔鄉,40～44歲,非婚生已認領,0
112,按發生日期分,嘉義縣中埔鄉,40～44歲,非婚生未認領,0
112,按發生日期分,嘉義縣中埔鄉,40～44歲,無依兒童,0
112,按發生日期分,嘉義縣中埔鄉,45～49歲,婚生,0
112,按發生日期分,嘉義縣中埔鄉,45～49歲,遺腹子,0
112,按發生日期分,嘉義縣中埔鄉,45～49歲,非婚生已認領,0
112,按發生日期分,嘉義縣中埔鄉,45～49歲,非婚生未認領,0
112,按發生日期分,嘉義縣中埔鄉,45～49歲,無依兒童,0
112,按發生日期分,嘉義縣中埔鄉,50歲以上,婚生,0
112,按發生日期分,嘉義縣中埔鄉,50歲以上,遺腹子,0
112,按發生日期分,嘉義縣中埔鄉,50歲以上,非婚生已認領,0
112,按發生日期分,嘉義縣中埔鄉,50歲以上,非婚生未認領,0
112,按發生日期分,嘉義縣中埔鄉,50歲以上,無依兒童,0
112,按發生日期分,嘉義縣竹崎鄉,未滿15歲,婚生,0
112,按發生日期分,嘉義縣竹崎鄉,未滿15歲,遺腹子,0
112,按發生日期分,嘉義縣竹崎鄉,未滿15歲,非婚生已認領,0
112,按發生日期分,嘉義縣竹崎鄉,未滿15歲,非婚生未認領,0
112,按發生日期分,嘉義縣竹崎鄉,未滿15歲,無依兒童,0
112,按發生日期分,嘉義縣竹崎鄉,15～19歲,婚生,4
112,按發生日期分,嘉義縣竹崎鄉,15～19歲,遺腹子,0
112,按發生日期分,嘉義縣竹崎鄉,15～19歲,非婚生已認領,0
112,按發生日期分,嘉義縣竹崎鄉,15～19歲,非婚生未認領,0
112,按發生日期分,嘉義縣竹崎鄉,15～19歲,無依兒童,0
112,按發生日期分,嘉義縣竹崎鄉,20～24歲,婚生,22
112,按發生日期分,嘉義縣竹崎鄉,20～24歲,遺腹子,0
112,按發生日期分,嘉義縣竹崎鄉,20～24歲,非婚生已認領,0
112,按發生日期分,嘉義縣竹崎鄉,20～24歲,非婚生未認領,0
112,按發生日期分,嘉義縣竹崎鄉,20～24歲,無依兒童,0
112,按發生日期分,嘉義縣竹崎鄉,25～29歲,婚生,62
112,按發生日期分,嘉義縣竹崎鄉,25～29歲,遺腹子,0
112,按發生日期分,嘉義縣竹崎鄉,25～29歲,非婚生已認領,0
112,按發生日期分,嘉義縣竹崎鄉,25～29歲,非婚生未認領,2
112,按發生日期分,嘉義縣竹崎鄉,25～29歲,無依兒童,0
112,按發生日期分,嘉義縣竹崎鄉,30～34歲,婚生,73
112,按發生日期分,嘉義縣竹崎鄉,30～34歲,遺腹子,0
112,按發生日期分,嘉義縣竹崎鄉,30～34歲,非婚生已認領,1
112,按發生日期分,嘉義縣竹崎鄉,30～34歲,非婚生未認領,0
112,按發生日期分,嘉義縣竹崎鄉,30～34歲,無依兒童,0
112,按發生日期分,嘉義縣竹崎鄉,35～39歲,婚生,31
112,按發生日期分,嘉義縣竹崎鄉,35～39歲,遺腹子,0
112,按發生日期分,嘉義縣竹崎鄉,35～39歲,非婚生已認領,1
112,按發生日期分,嘉義縣竹崎鄉,35～39歲,非婚生未認領,2
112,按發生日期分,嘉義縣竹崎鄉,35～39歲,無依兒童,0
112,按發生日期分,嘉義縣竹崎鄉,40～44歲,婚生,9
112,按發生日期分,嘉義縣竹崎鄉,40～44歲,遺腹子,0
112,按發生日期分,嘉義縣竹崎鄉,40～44歲,非婚生已認領,1
112,按發生日期分,嘉義縣竹崎鄉,40～44歲,非婚生未認領,0
112,按發生日期分,嘉義縣竹崎鄉,40～44歲,無依兒童,0
112,按發生日期分,嘉義縣竹崎鄉,45～49歲,婚生,0
112,按發生日期分,嘉義縣竹崎鄉,45～49歲,遺腹子,0
112,按發生日期分,嘉義縣竹崎鄉,45～49歲,非婚生已認領,0
112,按發生日期分,嘉義縣竹崎鄉,45～49歲,非婚生未認領,0
112,按發生日期分,嘉義縣竹崎鄉,45～49歲,無依兒童,0
112,按發生日期分,嘉義縣竹崎鄉,50歲以上,婚生,0
112,按發生日期分,嘉義縣竹崎鄉,50歲以上,遺腹子,0
112,按發生日期分,嘉義縣竹崎鄉,50歲以上,非婚生已認領,0
112,按發生日期分,嘉義縣竹崎鄉,50歲以上,非婚生未認領,0
112,按發生日期分,嘉義縣竹崎鄉,50歲以上,無依兒童,0
112,按發生日期分,嘉義縣梅山鄉,未滿15歲,婚生,0
112,按發生日期分,嘉義縣梅山鄉,未滿15歲,遺腹子,0
112,按發生日期分,嘉義縣梅山鄉,未滿15歲,非婚生已認領,0
112,按發生日期分,嘉義縣梅山鄉,未滿15歲,非婚生未認領,0
112,按發生日期分,嘉義縣梅山鄉,未滿15歲,無依兒童,0
112,按發生日期分,嘉義縣梅山鄉,15～19歲,婚生,1
112,按發生日期分,嘉義縣梅山鄉,15～19歲,遺腹子,0
112,按發生日期分,嘉義縣梅山鄉,15～19歲,非婚生已認領,0
112,按發生日期分,嘉義縣梅山鄉,15～19歲,非婚生未認領,0
112,按發生日期分,嘉義縣梅山鄉,15～19歲,無依兒童,0
112,按發生日期分,嘉義縣梅山鄉,20～24歲,婚生,9
112,按發生日期分,嘉義縣梅山鄉,20～24歲,遺腹子,0
112,按發生日期分,嘉義縣梅山鄉,20～24歲,非婚生已認領,0
112,按發生日期分,嘉義縣梅山鄉,20～24歲,非婚生未認領,0
112,按發生日期分,嘉義縣梅山鄉,20～24歲,無依兒童,0
112,按發生日期分,嘉義縣梅山鄉,25～29歲,婚生,24
112,按發生日期分,嘉義縣梅山鄉,25～29歲,遺腹子,0
112,按發生日期分,嘉義縣梅山鄉,25～29歲,非婚生已認領,0
112,按發生日期分,嘉義縣梅山鄉,25～29歲,非婚生未認領,0
112,按發生日期分,嘉義縣梅山鄉,25～29歲,無依兒童,0
112,按發生日期分,嘉義縣梅山鄉,30～34歲,婚生,22
112,按發生日期分,嘉義縣梅山鄉,30～34歲,遺腹子,0
112,按發生日期分,嘉義縣梅山鄉,30～34歲,非婚生已認領,0
112,按發生日期分,嘉義縣梅山鄉,30～34歲,非婚生未認領,0
112,按發生日期分,嘉義縣梅山鄉,30～34歲,無依兒童,0
112,按發生日期分,嘉義縣梅山鄉,35～39歲,婚生,15
112,按發生日期分,嘉義縣梅山鄉,35～39歲,遺腹子,0
112,按發生日期分,嘉義縣梅山鄉,35～39歲,非婚生已認領,0
112,按發生日期分,嘉義縣梅山鄉,35～39歲,非婚生未認領,1
112,按發生日期分,嘉義縣梅山鄉,35～39歲,無依兒童,0
112,按發生日期分,嘉義縣梅山鄉,40～44歲,婚生,4
112,按發生日期分,嘉義縣梅山鄉,40～44歲,遺腹子,0
112,按發生日期分,嘉義縣梅山鄉,40～44歲,非婚生已認領,0
112,按發生日期分,嘉義縣梅山鄉,40～44歲,非婚生未認領,0
112,按發生日期分,嘉義縣梅山鄉,40～44歲,無依兒童,0
112,按發生日期分,嘉義縣梅山鄉,45～49歲,婚生,0
112,按發生日期分,嘉義縣梅山鄉,45～49歲,遺腹子,0
112,按發生日期分,嘉義縣梅山鄉,45～49歲,非婚生已認領,0
112,按發生日期分,嘉義縣梅山鄉,45～49歲,非婚生未認領,0
112,按發生日期分,嘉義縣梅山鄉,45～49歲,無依兒童,0
112,按發生日期分,嘉義縣梅山鄉,50歲以上,婚生,0
112,按發生日期分,嘉義縣梅山鄉,50歲以上,遺腹子,0
112,按發生日期分,嘉義縣梅山鄉,50歲以上,非婚生已認領,0
112,按發生日期分,嘉義縣梅山鄉,50歲以上,非婚生未認領,0
112,按發生日期分,嘉義縣梅山鄉,50歲以上,無依兒童,0
112,按發生日期分,嘉義縣番路鄉,未滿15歲,婚生,0
112,按發生日期分,嘉義縣番路鄉,未滿15歲,遺腹子,0
112,按發生日期分,嘉義縣番路鄉,未滿15歲,非婚生已認領,0
112,按發生日期分,嘉義縣番路鄉,未滿15歲,非婚生未認領,0
112,按發生日期分,嘉義縣番路鄉,未滿15歲,無依兒童,0
112,按發生日期分,嘉義縣番路鄉,15～19歲,婚生,1
112,按發生日期分,嘉義縣番路鄉,15～19歲,遺腹子,0
112,按發生日期分,嘉義縣番路鄉,15～19歲,非婚生已認領,0
112,按發生日期分,嘉義縣番路鄉,15～19歲,非婚生未認領,0
112,按發生日期分,嘉義縣番路鄉,15～19歲,無依兒童,0
112,按發生日期分,嘉義縣番路鄉,20～24歲,婚生,5
112,按發生日期分,嘉義縣番路鄉,20～24歲,遺腹子,0
112,按發生日期分,嘉義縣番路鄉,20～24歲,非婚生已認領,0
112,按發生日期分,嘉義縣番路鄉,20～24歲,非婚生未認領,0
112,按發生日期分,嘉義縣番路鄉,20～24歲,無依兒童,0
112,按發生日期分,嘉義縣番路鄉,25～29歲,婚生,18
112,按發生日期分,嘉義縣番路鄉,25～29歲,遺腹子,0
112,按發生日期分,嘉義縣番路鄉,25～29歲,非婚生已認領,0
112,按發生日期分,嘉義縣番路鄉,25～29歲,非婚生未認領,0
112,按發生日期分,嘉義縣番路鄉,25～29歲,無依兒童,0
112,按發生日期分,嘉義縣番路鄉,30～34歲,婚生,16
112,按發生日期分,嘉義縣番路鄉,30～34歲,遺腹子,0
112,按發生日期分,嘉義縣番路鄉,30～34歲,非婚生已認領,0
112,按發生日期分,嘉義縣番路鄉,30～34歲,非婚生未認領,1
112,按發生日期分,嘉義縣番路鄉,30～34歲,無依兒童,0
112,按發生日期分,嘉義縣番路鄉,35～39歲,婚生,9
112,按發生日期分,嘉義縣番路鄉,35～39歲,遺腹子,0
112,按發生日期分,嘉義縣番路鄉,35～39歲,非婚生已認領,0
112,按發生日期分,嘉義縣番路鄉,35～39歲,非婚生未認領,0
112,按發生日期分,嘉義縣番路鄉,35～39歲,無依兒童,0
112,按發生日期分,嘉義縣番路鄉,40～44歲,婚生,4
112,按發生日期分,嘉義縣番路鄉,40～44歲,遺腹子,0
112,按發生日期分,嘉義縣番路鄉,40～44歲,非婚生已認領,0
112,按發生日期分,嘉義縣番路鄉,40～44歲,非婚生未認領,0
112,按發生日期分,嘉義縣番路鄉,40～44歲,無依兒童,0
112,按發生日期分,嘉義縣番路鄉,45～49歲,婚生,0
112,按發生日期分,嘉義縣番路鄉,45～49歲,遺腹子,0
112,按發生日期分,嘉義縣番路鄉,45～49歲,非婚生已認領,0
112,按發生日期分,嘉義縣番路鄉,45～49歲,非婚生未認領,0
112,按發生日期分,嘉義縣番路鄉,45～49歲,無依兒童,0
112,按發生日期分,嘉義縣番路鄉,50歲以上,婚生,0
112,按發生日期分,嘉義縣番路鄉,50歲以上,遺腹子,0
112,按發生日期分,嘉義縣番路鄉,50歲以上,非婚生已認領,0
112,按發生日期分,嘉義縣番路鄉,50歲以上,非婚生未認領,0
112,按發生日期分,嘉義縣番路鄉,50歲以上,無依兒童,0
112,按發生日期分,嘉義縣大埔鄉,未滿15歲,婚生,0
112,按發生日期分,嘉義縣大埔鄉,未滿15歲,遺腹子,0
112,按發生日期分,嘉義縣大埔鄉,未滿15歲,非婚生已認領,0
112,按發生日期分,嘉義縣大埔鄉,未滿15歲,非婚生未認領,0
112,按發生日期分,嘉義縣大埔鄉,未滿15歲,無依兒童,0
112,按發生日期分,嘉義縣大埔鄉,15～19歲,婚生,0
112,按發生日期分,嘉義縣大埔鄉,15～19歲,遺腹子,0
112,按發生日期分,嘉義縣大埔鄉,15～19歲,非婚生已認領,0
112,按發生日期分,嘉義縣大埔鄉,15～19歲,非婚生未認領,0
112,按發生日期分,嘉義縣大埔鄉,15～19歲,無依兒童,0
112,按發生日期分,嘉義縣大埔鄉,20～24歲,婚生,4
112,按發生日期分,嘉義縣大埔鄉,20～24歲,遺腹子,0
112,按發生日期分,嘉義縣大埔鄉,20～24歲,非婚生已認領,0
112,按發生日期分,嘉義縣大埔鄉,20～24歲,非婚生未認領,0
112,按發生日期分,嘉義縣大埔鄉,20～24歲,無依兒童,0
112,按發生日期分,嘉義縣大埔鄉,25～29歲,婚生,6
112,按發生日期分,嘉義縣大埔鄉,25～29歲,遺腹子,0
112,按發生日期分,嘉義縣大埔鄉,25～29歲,非婚生已認領,0
112,按發生日期分,嘉義縣大埔鄉,25～29歲,非婚生未認領,0
112,按發生日期分,嘉義縣大埔鄉,25～29歲,無依兒童,0
112,按發生日期分,嘉義縣大埔鄉,30～34歲,婚生,12
112,按發生日期分,嘉義縣大埔鄉,30～34歲,遺腹子,0
112,按發生日期分,嘉義縣大埔鄉,30～34歲,非婚生已認領,0
112,按發生日期分,嘉義縣大埔鄉,30～34歲,非婚生未認領,0
112,按發生日期分,嘉義縣大埔鄉,30～34歲,無依兒童,0
112,按發生日期分,嘉義縣大埔鄉,35～39歲,婚生,1
112,按發生日期分,嘉義縣大埔鄉,35～39歲,遺腹子,0
112,按發生日期分,嘉義縣大埔鄉,35～39歲,非婚生已認領,0
112,按發生日期分,嘉義縣大埔鄉,35～39歲,非婚生未認領,0
112,按發生日期分,嘉義縣大埔鄉,35～39歲,無依兒童,0
112,按發生日期分,嘉義縣大埔鄉,40～44歲,婚生,1
112,按發生日期分,嘉義縣大埔鄉,40～44歲,遺腹子,0
112,按發生日期分,嘉義縣大埔鄉,40～44歲,非婚生已認領,0
112,按發生日期分,嘉義縣大埔鄉,40～44歲,非婚生未認領,0
112,按發生日期分,嘉義縣大埔鄉,40～44歲,無依兒童,0
112,按發生日期分,嘉義縣大埔鄉,45～49歲,婚生,0
112,按發生日期分,嘉義縣大埔鄉,45～49歲,遺腹子,0
112,按發生日期分,嘉義縣大埔鄉,45～49歲,非婚生已認領,0
112,按發生日期分,嘉義縣大埔鄉,45～49歲,非婚生未認領,0
112,按發生日期分,嘉義縣大埔鄉,45～49歲,無依兒童,0
112,按發生日期分,嘉義縣大埔鄉,50歲以上,婚生,0
112,按發生日期分,嘉義縣大埔鄉,50歲以上,遺腹子,0
112,按發生日期分,嘉義縣大埔鄉,50歲以上,非婚生已認領,0
112,按發生日期分,嘉義縣大埔鄉,50歲以上,非婚生未認領,0
112,按發生日期分,嘉義縣大埔鄉,50歲以上,無依兒童,0
112,按發生日期分,嘉義縣阿里山鄉,未滿15歲,婚生,0
112,按發生日期分,嘉義縣阿里山鄉,未滿15歲,遺腹子,0
112,按發生日期分,嘉義縣阿里山鄉,未滿15歲,非婚生已認領,0
112,按發生日期分,嘉義縣阿里山鄉,未滿15歲,非婚生未認領,0
112,按發生日期分,嘉義縣阿里山鄉,未滿15歲,無依兒童,0
112,按發生日期分,嘉義縣阿里山鄉,15～19歲,婚生,0
112,按發生日期分,嘉義縣阿里山鄉,15～19歲,遺腹子,0
112,按發生日期分,嘉義縣阿里山鄉,15～19歲,非婚生已認領,0
112,按發生日期分,嘉義縣阿里山鄉,15～19歲,非婚生未認領,0
112,按發生日期分,嘉義縣阿里山鄉,15～19歲,無依兒童,0
112,按發生日期分,嘉義縣阿里山鄉,20～24歲,婚生,6
112,按發生日期分,嘉義縣阿里山鄉,20～24歲,遺腹子,0
112,按發生日期分,嘉義縣阿里山鄉,20～24歲,非婚生已認領,0
112,按發生日期分,嘉義縣阿里山鄉,20～24歲,非婚生未認領,0
112,按發生日期分,嘉義縣阿里山鄉,20～24歲,無依兒童,0
112,按發生日期分,嘉義縣阿里山鄉,25～29歲,婚生,11
112,按發生日期分,嘉義縣阿里山鄉,25～29歲,遺腹子,0
112,按發生日期分,嘉義縣阿里山鄉,25～29歲,非婚生已認領,0
112,按發生日期分,嘉義縣阿里山鄉,25～29歲,非婚生未認領,0
112,按發生日期分,嘉義縣阿里山鄉,25～29歲,無依兒童,0
112,按發生日期分,嘉義縣阿里山鄉,30～34歲,婚生,6
112,按發生日期分,嘉義縣阿里山鄉,30～34歲,遺腹子,0
112,按發生日期分,嘉義縣阿里山鄉,30～34歲,非婚生已認領,0
112,按發生日期分,嘉義縣阿里山鄉,30～34歲,非婚生未認領,1
112,按發生日期分,嘉義縣阿里山鄉,30～34歲,無依兒童,0
112,按發生日期分,嘉義縣阿里山鄉,35～39歲,婚生,3
112,按發生日期分,嘉義縣阿里山鄉,35～39歲,遺腹子,0
112,按發生日期分,嘉義縣阿里山鄉,35～39歲,非婚生已認領,0
112,按發生日期分,嘉義縣阿里山鄉,35～39歲,非婚生未認領,0
112,按發生日期分,嘉義縣阿里山鄉,35～39歲,無依兒童,0
112,按發生日期分,嘉義縣阿里山鄉,40～44歲,婚生,2
112,按發生日期分,嘉義縣阿里山鄉,40～44歲,遺腹子,0
112,按發生日期分,嘉義縣阿里山鄉,40～44歲,非婚生已認領,0
112,按發生日期分,嘉義縣阿里山鄉,40～44歲,非婚生未認領,0
112,按發生日期分,嘉義縣阿里山鄉,40～44歲,無依兒童,0
112,按發生日期分,嘉義縣阿里山鄉,45～49歲,婚生,0
112,按發生日期分,嘉義縣阿里山鄉,45～49歲,遺腹子,0
112,按發生日期分,嘉義縣阿里山鄉,45～49歲,非婚生已認領,0
112,按發生日期分,嘉義縣阿里山鄉,45～49歲,非婚生未認領,0
112,按發生日期分,嘉義縣阿里山鄉,45～49歲,無依兒童,0
112,按發生日期分,嘉義縣阿里山鄉,50歲以上,婚生,0
112,按發生日期分,嘉義縣阿里山鄉,50歲以上,遺腹子,0
112,按發生日期分,嘉義縣阿里山鄉,50歲以上,非婚生已認領,0
112,按發生日期分,嘉義縣阿里山鄉,50歲以上,非婚生未認領,0
112,按發生日期分,嘉義縣阿里山鄉,50歲以上,無依兒童,0
112,按發生日期分,屏東縣屏東市,未滿15歲,婚生,0
112,按發生日期分,屏東縣屏東市,未滿15歲,遺腹子,0
